Shot,TS_TRIG,Energy,Fuel,Notes,Mount_Positions,Jack_Height,V_osc,V_amps12,V_amp3,POLY_2_2,POLY_2_3,POLY_3_1,POLY_3_2,POLY_3_3,POLY_3_4,POLY_3_5,POLY_4_1,POLY_4_2,POLY_4_3,POLY_4_4,POLY_4_5,POLY_5_1,POLY_5_2,POLY_5_3,POLY_5_4,POLY_5_5,radius_poly_2,radius_poly_3,radius_poly_4,radius_poly_5,i_tor_max,FIRE_TIME,Energy_Bayes,Pulse_Time,POLY_3_T_e_fixed,POLY_3_T_e_fixed_hpd95low,POLY_3_T_e_fixed_hpd95high,POLY_3_T_e_fixed_Rhat,POLY_3_T_e_drift,POLY_3_T_e_drift_hpd95low,POLY_3_T_e_drift_hpd95high,POLY_3_T_e_drift_Rhat,POLY_3_v_d_drift,POLY_3_v_d_drift_hpd95low,POLY_3_v_d_drift_hpd95high,POLY_3_v_d_drift_Rhat,POLY_4_T_e_fixed,POLY_4_T_e_fixed_hpd95low,POLY_4_T_e_fixed_hpd95high,POLY_4_T_e_fixed_Rhat,POLY_4_T_e_drift,POLY_4_T_e_drift_hpd95low,POLY_4_T_e_drift_hpd95high,POLY_4_T_e_drift_Rhat,POLY_4_v_d_drift,POLY_4_v_d_drift_hpd95low,POLY_4_v_d_drift_hpd95high,POLY_4_v_d_drift_Rhat
190306025,1.45,,He,repeat - very good signal!,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,56115.99289207248,,,,,,,,,,,,,,,,,,,,,,,,,,,
190306026,1.45,,V,vacuum,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,284.0556543101153,,,,,,,,,,,,,,,,,,,,,,,,,,,
190306027,1.45,,He,repeat - ok signal,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-64530.34442534923,,,,,,,,,,,,,,,,,,,,,,,,,,,
190306028,1.45,,He,repeat - very good signal but some saturation points,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,50663.48524736857,,,,,,,,,,,,,,,,,,,,,,,,,,,
190306029,1.45,,He,repeat - very good signal but some saturation points,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,53692.06997098496,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307004,1.45,,V,vacuum,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,199.57518308911537,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307005,1.45,,-,vacuum - not digitized,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-84.51864884055834,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307006,1.45,,-,baseline,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,5.016265333202954,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307007,1.45,,He,plasma - 40% warmup - very good signal,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,16944.597078641236,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307008,1.45,,He,"higher power - not great signal, a lot of noise. why?",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,49113.68742404076,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307009,1.45,,D/He,D shot with a lot of gas. negative I_tor. a lot of noise.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-63074.197271751924,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307010,1.45,,D/He,D shot with less puffing. negative I_tor. a lot of noise.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-63944.28149328135,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307011,1.45,,D/He,D shot with less puffing. negative I_tor. a lot of noise.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-65652.46482247932,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307012,1.45,,D/He,D shot with less puffing. negative I_tor. a lot of noise.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-66532.26299043222,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307013,1.45,,D/He,D shot with less puffing. positive I_tor. still a lot of noise.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,71433.31863140724,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307014,1.45,,D/He,laser not triggered.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,73100.5100896354,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307015,1.45,,D/He,repeat of 13. pretty good signal.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,71733.43971331074,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307016,1.55,,D/He,repeat of 13. multiple saturations. noisy.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,73160.47760021267,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307017,1.55,,D/He,repeat of 13. multiple saturations. noisy.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,72087.26505768459,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307018,1.73,,D/He,negative itor. better signal.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-66957.58299720858,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307019,1.73,,D/He,lower puff,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,68389.60663255081,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307020,1.5,,D/He,higher power.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,71661.38288384442,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307021,1.5390000000000001,,D/He,"shot faulted, vacuum shot essentially",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,250.78948918531108,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307022,1.5390000000000001,,D/He,"positive itor, mediocre signal on p3.",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,73401.58071974044,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307023,1.5390000000000001,,D/He,"positive itor, pretty noisy but should be looked at.",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,74943.74520087974,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307024,1.2,,D/He,"positive itor, pretty noisy but should be looked at.",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,70746.3685524754,,,,,,,,,,,,,,,,,,,,,,,,,,,
190307025,1.2,,D/He,"positive itor, pretty noisy but should be looked at.",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,71475.71083886616,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314006,1.2,,V,vacuum,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-90.22261379185072,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314007,1.2,,He,plasma - 40% warmup,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-24292.703517521903,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314008,1.2,,He,plasma - higher power,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,45443.112546115364,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314009,1.2,,He,repeat,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,47071.80145373013,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314010,1.2,,He,shorter puff,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,57518.470541760726,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314011,1.2,,He,shorter puff,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-54491.40936266354,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314012,1.22,,He,higher power,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,59574.39166851144,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314013,1.22,,D/He,D1,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,70930.86016388904,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314014,1.22,,D/He,D2 shorter puff,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-61966.81927124473,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314015,1.22,,D/He,D3 lower puff pressure,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,63859.44475813535,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314016,1.22,,D/He,"D4 higher laser power, more voltage",XXGDA,1.25,1950.0,2400.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,71998.10461836231,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314017,1.22,,D/He,"faults everywhere, this is a vacuum shot",XXGDA,1.25,1950.0,2400.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-1326.3408430048826,,,,,,,,,,,,,,,,,,,,,,,,,,,
190314018,1.22,,D/He,meh,XXGDA,1.25,1950.0,2400.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-66135.48140437031,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320005,1.22,,V,vacuum,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-121.65341524032252,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320009,1.22,,He,plasma pre-PDC,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-24194.231820510824,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320011,1.22,,He,plasma post-PDC,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-25143.31001939785,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320012,1.22,,He,"higher power, shorter shot",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-58956.710955438895,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320013,1.22,,He,repeat,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-57765.103654576844,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320014,0.55,,He,"repeat, earlier laser fire - looks like a vacuum shot. a lot of missing data.",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320015,1.55,,D,"Deuterium only - shot didn't fire, laser fired late. ",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320016,1.55,,D,"try again, late relaxation?",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-70247.45630852252,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320017,1.55,,D,laser didn't fire/was late,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-63324.27689367245,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320018,1.55,,D,"repeat, laser fired, some signal",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-63231.388514741004,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320019,1.55,,-D,TS off,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,69025.58131272756,,,,,,,,,,,,,,,,,,,,,,,,,,,
190320020,1.45,,D,,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,71111.87332490526,,,,,,,,,,,,,,,,,,,,,,,,,,,
190321007,1.45,,He,plasma test - ~3ms shot length,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-24325.42763561856,,,,,,,,,,,,,,,,,,,,,,,,,,,
190321008,2.5,,He,,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-35238.74035429312,,,,,,,,,,,,,,,,,,,,,,,,,,,
190321009,2.5,,He,,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-32387.06392388152,,,,,,,,,,,,,,,,,,,,,,,,,,,
190321010,3.0,,He,,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-32051.285149282838,,,,,,,,,,,,,,,,,,,,,,,,,,,
190321011,3.12,,He,,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-33115.30810881246,,,,,,,,,,,,,,,,,,,,,,,,,,,
190321012,3.12,,He,,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,29800.350818466963,,,,,,,,,,,,,,,,,,,,,,,,,,,
190321013,3.12,,He,Laser didn't fire,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-43417.31214619569,,,,,,,,,,,,,,,,,,,,,,,,,,,
190321014,3.12,,He,turning TS off,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,37910.78332587895,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327006,3.12,,V,vacuum,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-83.2035631500045,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327007,3.12,,V,vacuum,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,22328.997611395516,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327008,1.6,,He,plasma - weird photodiode signal,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,22044.65190180514,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327009,1.6,,He,good signal,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,22581.453862267073,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327010,2.0,,He,"new time, ok",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,22605.837553320474,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327011,2.0,,He,repeat - eh,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,22913.874902268926,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327012,2.0,,He,repeat - good,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,23503.29648164126,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327013,2.0,,He,repeat - higher power,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-40353.830755563096,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327014,2.0,,D/He,Deuterium,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-52285.12589852626,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327015,2.0,,D/He,repeat - higher power,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-62448.11307833004,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327016,1.9,,D/He,"repeat - higher power, lower puff",XXGDA,1.25,1900.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,69392.54652820516,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327017,1.98,,D/He,"repeat - more laser energy, saturations everywhere but some signal",XXGDA,1.25,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,-63118.63034715322,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327018,1.88,,D/He,repeat - so much saturation,XXGDA,1.25,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,71633.60202661864,,,,,,,,,,,,,,,,,,,,,,,,,,,
190327019,1.98,,D/He,repeat - still much saturation,XXGDA,1.25,1950.0,2400.0,2100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809835,0.2523885892824793,71203.05288488122,,,,,,,,,,,,,,,,,,,,,,,,,,,
