Shot,TS_TRIG,Energy,Fuel,Notes,Mount_Positions,Jack_Height,V_osc,V_amps12,V_amp3,POLY_2_2,POLY_2_3,POLY_3_1,POLY_3_2,POLY_3_3,POLY_3_4,POLY_3_5,POLY_4_1,POLY_4_2,POLY_4_3,POLY_4_4,POLY_4_5,POLY_5_1,POLY_5_2,POLY_5_3,POLY_5_4,POLY_5_5,radius_poly_2,radius_poly_3,radius_poly_4,radius_poly_5,i_tor_max
190226011,1.8,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-158.23049668437915
190226012,1.8,,He,plasma again,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-22608.387691375872
190226013,1.8,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-160.93856438903103
190227004,1.8,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,9.809412967464084
190227005,1.8,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-280.79632921726875
190227006,1.8,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-304.9233525560771
190227007,1.8,,He,plasma - channel 1s' amplitudes undersampled,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,17485.636508405023
190227008,1.8,,He,plasma - ruby_mon saturated,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-22724.757077285372
190227009,1.8,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,18564.3055462779
190227010,1.8,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-23863.4609649895
190227011,1.8,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-292.6935394521715
190227012,1.8,,He,plasma - not the greatest signal. higher plasma power.,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-40260.495733964126
190227013,1.8,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-42487.31617452695
190227014,1.8,,He,plasma - higher plasma power.,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-45314.26088123939
190227015,1.8,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-45621.80954725634
190227016,1.8,,V,"plasma - laser fired way too late, this is a vacuum shot",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-47348.538091710514
190227017,1.8,,D/He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-45458.672318464036
190227018,1.8,,V,baseline,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,12.036847504850286
190227019,0.45,,D/He,plasma - trying to capture signal from giant density spike - missed it?,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-43222.00640507252
190227020,0.427,,D/He,"plasma - trying to capture signal from giant density spike - found it, lots of saturating",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-44248.59311875536
190227021,2.0,,D/He,plasma - trying to capture signal from giant density spike,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-43274.316335967356
190228006,2.0,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-100.48815178806187
190228007,2.0,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-124.54972124310602
190228008,2.0,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-21987.538537399327
190228009,2.0,,He,laser didn't fire (60%V 50%F),XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-41437.53500358996
190228010,2.0,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-41440.99244577621
190228011,2.0,,He,laser fired late? looks like a vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,
190228012,2.0,,He,plasma,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-40863.65404435691
190228013,2.0,,He,plasma - lower puff pressure,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-43096.680542085596
190228014,2.0,,He,plasma - higher power - WOW!!,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,42845.85634361654
190228015,1.75,,He,laser not triggered,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,43095.576227529724
190228016,1.75,,He,plasma repeat,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,44218.7493615565
190228017,1.35,,D/He,,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-54420.89223320523
190228018,1.35,,D/He,,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,50817.312668386454
190228019,1.35,,D/He,,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-51022.51408868484
190228020,1.35,,D/He,,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,48142.5455028254
190228021,1.35,,D/He,,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,46968.30153136831
190305006,1.35,,V,vacuum,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,416.91097076475677
190305007,1.35,,-,baseline,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-10.766390222738721
190305008,1.8,,He,plasma - pre-PDC,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,17805.522781119947
190305009,1.8,,He,plasma - post-PDC,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,21517.30228528769
190305010,1.8,,He,plasma - higher power,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,36908.021113576026
190305011,1.8,,He,plasma - higher power - but laser didn't fire,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,45478.095325055125
190305012,1.8,,He,"repeat - TS_TRIG at peak of i_inj_a, low point in bolometer",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,46803.50270309183
190305013,1.8127,,He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer. - shot hung/scrapped",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,
190305014,1.8127,,He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer, saturated on poly4_3",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,45616.68227521684
190305015,1.8127,,He,"delay TS_TRIG to middle of i_inj_a osc, still low point in bolometer, saturated on poly4_3",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,46005.74951122842
190305016,1.8293,,He,"delay TS_TRIG to low of i_inj_a osc, high point of bolometer, saturation on poly4_4",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,44089.45220264676
190305017,1.8293,,He,"delay TS_TRIG to low of i_inj_a osc, high point of bolometer, saturation on poly4_4",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,44421.88056634658
190305018,1.8293,,-,baseline,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-21.487670072012147
190305019,1.8293,,D/He,"deuterium, first shot, high/long puff",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-53774.87402051939
190305020,1.45,,D/He,"deuterium, shorter shot (1.6ms), poly4_4 saturated",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-51559.151352227476
190305021,1.45,,D/He,repeat,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-51603.63621217274
190305022,1.45,,D/He,repeat,XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-52602.48947090961
190305023,1.45,,D/He,"deuterium, shorter shot (1.6ms), poly4_4 saturated",XXGDA,1.25,1850.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-53692.60854524394
190306004,1.45,,V,vacuum - upped the oscillator voltage,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-88.77374063761798
190306005,1.45,,He,plasma - good signal but poly4_4 saturated :(,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,17361.13469364791
190306006,1.45,,He,repeat - good signal!?,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,17771.22204126005
190306007,1.75,,He,higher power - fired during decay,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,34420.530749515136
190306008,1.75,,-,baseline,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-11.7554912432341
190306009,1.45,,-,baseline,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,12.482761352470256
190306010,1.45,,He,repeat,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-39542.59194034931
190306011,1.45,,He,repeat - very good signal,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,36119.32461398621
190306012,1.45,,He,higher power,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,43923.63294673905
190306013,1.45,,He,raised puff,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,44371.076631657896
190306014,1.45,,He,higher power (),XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,49207.929191689924
190306015,1.45,,V,vacuum,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,252.58192196911352
190306016,1.45,,He,"repeat of 14 - itor went negative, resulting in all sorts of weirdness.",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-56223.11131575294
190306017,1.45,,He,repeat - positive itor,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,49067.12810475595
190306018,1.45,,He,higher power,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,52233.63943931236
190306019,1.45,,He,increased puff time. poly4_3 saturated high.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,51885.38070696245
190306020,1.45,,He,repeat,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,51376.61985125359
190306021,1.45,,He,higher power - laser fired late.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,52666.9149197508
190306022,1.45,,He,repeat - negative itor,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-64110.67465798708
190306023,1.45,,He,"longer pre-puff, good signal but saturates at points",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,52274.48064057349
190306024,1.45,,He,repeat - pretty good signal?,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,53840.0771527834
190306025,1.45,,He,repeat - very good signal!,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,56115.99289207248
190306026,1.45,,V,vacuum,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,284.0556543101153
190306027,1.45,,He,repeat - ok signal,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-64530.34442534922
190306028,1.45,,He,repeat - very good signal but some saturation points,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,50663.48524736857
190306029,1.45,,He,repeat - very good signal but some saturation points,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,53692.06997098496
190307004,1.45,,V,vacuum,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,199.57518308911537
190307005,1.45,,-,vacuum - not digitized,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-84.51864884055834
190307006,1.45,,-,baseline,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,5.016265333202954
190307007,1.45,,He,plasma - 40% warmup - very good signal,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,16944.597078641236
190307008,1.45,,He,"higher power - not great signal, a lot of noise. why?",XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,49113.68742404076
190307009,1.45,,D/He,D shot with a lot of gas. negative I_tor. a lot of noise.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-63074.19727175191
190307010,1.45,,D/He,D shot with less puffing. negative I_tor. a lot of noise.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-63944.28149328135
190307011,1.45,,D/He,D shot with less puffing. negative I_tor. a lot of noise.,XXGDA,1.25,1900.0,2350.0,2050.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.34800323274360545,0.29698484809834996,0.25238858928247926,-65652.46482247933
